gene_name	WT_0h_rep_1	WT_0h_rep_2	WT_0h_rep_3	WT_0h_rep_4	WT_1h_rep_1	WT_1h_rep_2	WT_1h_rep_3	WT_1h_rep_4	WT_2h_rep_1	WT_2h_rep_2	WT_2h_rep_3	WT_2h_rep_4	WT_4h_rep_1	WT_4h_rep_2	WT_4h_rep_3	WT_4h_rep_4
Mir106b	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ap4m1	33	70	55	47	25	50	36	25	11	25	32	20	5	6	15	7
Taf6	182	288	210	210	136	182	170	164	74	111	129	144	45	64	65	42
Cnpy4	183	370	163	211	163	172	207	205	69	143	172	130	57	73	86	61
Mblac1	21	54	29	32	12	10	15	6	7	4	9	6	4	2	0	1
Nxpe5	85	253	136	129	84	171	155	120	71	139	130	108	28	54	55	35
Lamtor4	458	632	376	652	472	412	427	552	275	444	399	516	216	267	278	238
Trappc14	124	191	126	138	70	72	84	83	55	69	88	83	65	85	69	68
6330418K02Rik	7	9	7	6	4	6	6	1	0	3	6	2	3	2	0	2
Gal3st4	13	15	13	14	3	2	2	4	4	4	11	3	2	4	6	2
Gpc2	1	7	3	4	2	1	2	1	1	1	2	0	0	1	0	1
Stag3	16	24	19	10	4	18	12	14	3	10	10	13	2	1	4	3
Zfp157	96	216	127	88	24	22	24	35	23	33	31	47	21	24	31	11
1700123K08Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp68	134	266	156	152	111	138	148	80	73	97	121	147	72	104	146	99
A430033K04Rik	36	81	45	35	7	8	15	7	12	3	10	11	5	8	11	5
Fam20c	1075	1348	1008	1500	2621	2041	2417	2428	2469	3842	3072	3592	1351	1500	2170	1048
Foxl3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Pdgfa	82	71	41	115	128	75	105	215	121	148	151	252	49	280	145	95
Prkar1b	16	20	9	14	15	11	12	9	2	12	7	4	5	7	2	0
Dnaaf5	148	158	110	137	130	130	126	107	103	135	124	139	70	122	118	79
Sun1	272	286	217	256	266	222	219	261	182	229	196	271	75	106	94	82
Get4	137	280	165	191	180	155	156	148	118	162	140	205	67	106	125	84
Adap1	180	241	173	216	184	183	180	185	162	177	166	220	174	189	260	206
Cox19	34	51	26	57	44	24	29	36	29	26	22	41	26	20	37	31
Cyp2w1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3110082I17Rik	143	203	142	192	158	136	151	179	85	125	115	155	44	59	56	62
Mir339	6	6	7	4	0	2	0	0	0	0	0	0	0	0	0	0
Gpr146	232	402	233	275	71	117	108	89	17	16	21	28	17	13	55	19
C130050O18Rik	71	89	53	56	58	34	31	41	3	10	13	8	1	1	4	3
Gper1	12	8	7	5	4	1	3	1	0	0	1	0	0	0	1	1
Zfand2a	1103	1830	1262	1291	1337	1695	1996	1173	301	714	687	428	183	211	355	138
4930500L23Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Uncx	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Micall2	186	133	115	230	239	132	200	243	410	347	411	688	285	153	362	356
Ints1	272	478	281	272	290	341	275	272	215	296	299	378	166	255	263	189
Mafk	61	92	62	95	132	140	131	135	149	299	336	258	215	384	522	287
Tmem184a	0	3	1	0	0	1	0	0	1	1	0	0	1	1	0	0
Psmg3	84	124	96	100	71	49	79	63	31	67	66	87	34	56	81	61
Elfn1	0	0	0	0	0	0	3	0	0	2	1	1	8	5	7	18
Mad1l1	224	358	212	246	269	248	253	258	143	221	219	256	81	149	132	135
Mrm2	42	48	50	34	16	26	18	13	4	5	7	11	3	16	12	12
Nudt1	49	82	55	43	21	40	30	20	19	20	31	28	9	13	18	10
Snx8	884	1241	820	1104	864	759	829	909	355	644	560	575	121	207	261	137
Eif3b	1461	2174	1223	1856	1775	1327	1617	1922	1392	1742	1729	2220	970	1310	1455	1174
Chst12	233	332	259	313	175	215	242	204	57	113	139	96	17	27	21	21
Grifin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lfng	353	536	374	361	257	338	325	315	34	114	134	84	18	38	44	26
Gm10091	14	27	16	20	4	9	4	3	1	2	4	0	1	1	1	6
Ttyh3	301	568	390	384	331	386	317	334	200	274	249	278	62	97	115	95
Iqce	110	197	110	106	88	123	120	102	30	65	62	64	8	17	21	12
Brat1	47	71	45	43	28	27	19	26	15	4	12	15	15	15	10	9
Amz1	58	78	52	76	78	42	45	71	25	32	26	21	3	3	14	7
Gna12	427	912	568	489	399	597	527	376	228	442	406	377	84	136	121	68
Card11	48	110	114	68	46	94	101	55	10	38	58	22	3	9	18	3
Sdk1	1	5	9	0	2	12	9	2	0	4	1	4	1	2	5	3
Foxk1	145	248	160	199	150	168	172	128	77	110	97	103	34	54	47	51
Ap5z1	164	284	168	159	148	184	151	107	88	126	123	74	45	85	109	74
Radil	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0
Papolb	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Mmd2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wipi2	180	328	209	192	192	183	178	183	129	177	160	170	76	121	111	101
Slc29a4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Tnrc18	490	907	614	604	386	538	466	372	196	189	266	263	253	471	453	307
Fbxl18	19	58	25	35	21	27	30	28	16	28	23	24	18	22	19	18
Actb	47389	61079	40820	61837	56478	46311	64446	62454	42631	53793	63996	69071	51041	69308	68314	63459
Fscn1	3	3	0	1	8	4	4	12	216	95	101	454	498	419	194	686
Rnf216	309	575	353	336	273	335	370	255	178	285	304	248	150	279	338	206
D5Ertd683e	5	15	3	7	8	4	5	6	6	4	7	9	1	5	5	1
Rbakdn	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Rbak	47	109	58	67	27	25	23	12	37	26	46	29	22	34	38	20
Spdye4b	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
Spdye4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930448H16Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp12	100	136	97	101	16	18	25	18	53	29	24	64	16	23	45	23
Zfp316	43	80	54	53	9	11	14	9	5	4	6	3	5	16	6	3
Zfp853	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
E130309D02Rik	45	82	36	44	43	39	51	44	36	48	23	51	15	26	23	20
Zdhhc4	184	233	169	182	178	222	228	154	137	186	193	224	90	143	237	121
0610040B10Rik	6	10	6	4	3	5	6	1	1	7	10	8	4	6	5	6
Grid2ip	1	1	0	0	0	1	5	1	0	0	1	0	0	0	0	0
Kdelr2	281	403	267	369	256	255	243	311	195	249	227	293	116	171	154	158
Daglb	615	862	532	752	566	558	562	695	272	370	381	522	157	216	244	204
Rac1	1523	2359	1399	1688	1667	1575	1921	1519	1086	1369	1741	1611	849	1171	1236	973
Fam220a	68	105	41	84	57	65	59	74	44	53	43	57	27	36	37	23
Cyth3	354	627	369	421	379	411	440	343	332	491	460	437	158	402	358	182
Usp42	128	165	103	166	84	73	86	71	217	243	276	313	293	477	493	316
D130017N08Rik	5	9	6	7	3	3	2	10	2	2	6	0	0	0	4	0
Eif2ak1	204	391	229	229	195	273	249	186	131	249	181	234	110	148	154	112
Ankrd61	2	7	1	2	2	3	1	0	2	3	3	1	0	4	8	0
Aimp2	109	135	84	113	103	62	93	99	49	99	94	109	37	37	42	49
Pms2	72	145	97	75	55	71	55	64	24	23	25	22	7	6	10	7
Rsph10b	2	9	2	6	1	5	2	0	1	3	3	0	1	1	6	0
Ccz1	270	451	266	412	268	286	356	313	235	366	480	423	297	388	530	388
Ocm	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lmtk2	137	173	127	158	169	136	127	150	80	124	98	127	49	84	76	59
Bhlha15	9	8	14	4	7	6	1	3	3	8	4	3	2	2	1	2
Tecpr1	577	960	612	549	667	629	661	377	292	582	411	391	133	188	284	126
Bri3	617	1255	819	894	909	954	1219	897	653	1164	1122	1089	684	889	1187	845
Baiap2l1	92	163	114	55	100	134	186	88	58	84	91	76	95	124	197	78
Gm15708	28	55	38	14	20	48	36	31	27	33	43	33	45	40	85	34
Nptx2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem130	0	0	1	0	0	0	2	0	1	0	0	0	0	5	2	0
Trrap	912	1599	1019	1056	1013	1123	1046	901	615	904	853	896	471	628	635	565
Smurf1	122	194	117	143	133	133	116	110	188	172	211	213	124	243	204	153
Kpna7	0	2	1	0	0	0	0	0	0	1	0	0	0	2	1	0
Gm4871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700018F24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arpc1a	261	531	333	298	266	343	347	263	198	289	305	281	125	222	231	154
Arpc1b	4427	6267	3666	5147	4951	4142	4824	4989	3529	4773	4169	5269	2669	3501	3552	3058
Pdap1	804	1105	698	1028	813	683	888	942	466	765	739	992	435	682	697	637
Bud31	272	396	273	366	379	376	361	336	242	414	424	547	223	327	320	344
Ptcd1	76	155	88	99	49	54	68	62	58	70	83	126	80	164	135	113
Cpsf4	77	120	53	100	40	70	54	63	39	54	43	46	26	35	43	31
Atp5j2	235	387	262	345	224	263	287	340	177	271	249	360	155	240	221	220
Zkscan14	27	85	64	43	29	9	20	16	14	13	20	17	17	12	19	6
Zkscan5	50	106	52	59	32	53	29	34	23	23	24	37	17	31	33	30
Zfp655	369	627	367	372	573	642	727	485	196	398	339	286	167	229	337	159
Zscan25	40	54	42	40	33	38	34	34	24	38	36	53	15	24	31	18
Cyp3a57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp3a16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Cyp3a41b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp3a41a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cyp3a44	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cyp3a11	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
Cyp3a25	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Cyp3a59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm5565	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Gm6309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700001J03Rik	1	0	1	1	0	1	4	1	1	0	1	1	0	1	0	0
B230303O12Rik	6	23	22	9	9	7	12	0	4	4	4	7	5	18	11	4
Rnf6	305	497	327	358	378	403	380	392	333	431	452	508	246	414	352	329
Cdk8	115	122	115	137	114	110	108	123	80	101	76	156	48	87	73	79
Wasf3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Gm6408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm6370	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
4930449I24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm3415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gpr12	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Usp12	295	508	348	361	356	332	341	353	573	730	840	1032	1160	1895	1888	1530
Rpl21	8092	14112	8885	11340	8649	9546	14682	10126	5940	10839	14923	11776	5416	8736	12058	7144
Rasl11a	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
Gtf3a	92	170	103	142	95	107	124	131	60	78	111	129	31	47	58	54
Mtif3	110	182	111	112	56	42	47	43	58	75	59	91	42	68	81	55
Lnx2	136	192	174	163	106	113	121	71	67	60	59	62	23	44	52	29
Polr1d	358	538	367	502	397	408	495	433	265	448	431	430	210	344	343	286
Gsx1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plut	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pdx1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cdx2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Urad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Flt3	5	1	4	2	3	10	1	2	0	1	2	0	0	1	0	0
D5Ertd605e	1	4	1	9	3	3	1	2	1	0	6	3	0	0	0	1
Pan3	687	1217	805	683	686	832	766	651	589	816	857	785	391	572	629	416
Flt1	7	0	1	12	3	5	4	9	12	3	6	15	30	14	16	62
Pomp	575	890	546	784	561	537	690	708	381	616	685	817	518	642	719	717
Slc46a3	368	833	448	340	318	475	357	219	144	325	238	210	48	81	96	44
Mtus2	12	14	13	6	7	1	9	8	3	1	6	14	5	4	4	10
Slc7a1	560	468	331	673	940	506	751	902	871	1064	903	1204	360	380	659	377
Gm19617	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	0
Ubl3	975	1411	806	1100	1111	969	888	1171	743	964	905	1103	713	925	1033	829
2210417A02Rik	3	1	0	3	0	0	0	2	0	0	0	1	0	0	2	0
Katnal1	156	250	181	178	160	165	159	171	86	114	102	120	46	64	74	51
8430423G03Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1810059H22Rik	1	0	2	0	2	1	0	0	1	5	0	0	2	2	1	5
5930430L01Rik	3	6	10	3	1	3	2	3	1	2	0	1	0	0	0	0
Gm15408	1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
Hmgb1	1918	3936	2460	2680	1979	2557	2691	2326	1253	2032	2442	2428	776	1542	1541	1145
Mm2pr	2	3	5	1	2	1	5	1	0	0	0	1	1	2	0	0
Gm8615	166	315	216	155	132	198	178	127	71	158	117	122	23	40	47	32
Uspl1	168	307	169	250	172	141	144	188	125	153	123	178	71	115	89	91
2310047D07Rik	3	7	4	2	1	1	0	0	0	0	1	2	0	2	0	0
Alox5ap	891	1407	905	1273	1025	952	923	1012	643	925	716	1048	415	580	579	500
Gm19719	22	35	31	34	5	6	4	2	0	0	0	2	0	1	0	1
Medag	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Tex26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm15997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wdr95	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
Hsph1	322	351	237	424	310	210	192	427	203	206	165	301	88	109	92	134
Gm20005	0	0	0	0	0	1	2	0	0	0	1	0	1	0	0	0
Gm5566	44	77	54	89	57	61	82	82	34	90	58	91	39	47	63	56
B3glct	124	195	123	120	135	126	115	114	67	86	111	116	61	83	51	47
Gm21221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930500F04Rik	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
Rxfp2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Fry	177	263	195	159	227	242	226	175	158	233	200	173	58	68	73	38
Gm5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zar1l	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brca2	370	879	494	437	345	462	508	382	111	211	266	191	12	39	31	16
N4bp2l1	62	177	113	84	54	100	98	66	37	70	50	37	13	10	25	9
N4bp2l2	382	578	359	382	357	428	464	392	279	357	381	432	199	308	397	271
Pds5b	584	913	553	602	509	486	602	645	359	412	440	511	177	299	280	231
Kl	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm8675	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0
Stard13	0	0	0	0	0	0	2	0	0	0	1	0	0	0	1	2
1700028E10Rik	6	13	1	2	4	2	1	4	3	0	1	1	0	1	5	1
Vmn2r18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rfc3	169	293	180	195	144	169	169	174	62	123	132	163	109	168	261	156
LOC100503733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC665290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC624931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC665755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100862115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BC080696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100862150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100862192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100862202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100862180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100862245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100861655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100041712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100041672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm16367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC545763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC620551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100041806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100039010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC100038995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOC620639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rn18s	176282	297107	198594	284769	209247	197905	139612	259034	155144	226894	145026	292319	148672	205730	170992	214869
Gm8579	0	0	0	0	0	0	1	0	0	4	0	0	2	0	0	0
Gm20559	292	642	444	387	485	614	662	530	845	1121	1177	1424	1482	2024	2074	1912
Samd9l	863	1933	1339	1093	1180	1454	1729	1263	3013	3759	3844	5125	5553	7531	8233	7056
Hepacam2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
Vps50	466	714	480	458	462	412	451	456	405	401	460	532	256	371	424	295
Calcr	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Mir653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tfpi2	1	1	0	3	2	1	0	5	0	0	0	1	0	1	3	2
Gngt1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gng11	44	76	44	67	43	59	40	46	35	39	29	58	42	43	85	43
Bet1	133	196	129	199	148	118	146	141	81	117	125	149	72	92	86	62
Col1a2	1	7	1	1	0	1	0	0	3	7	3	0	1	4	7	0
Casd1	170	323	203	204	193	200	216	230	118	185	199	202	74	99	86	68
Sgce	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0
Peg10	1	4	4	0	0	3	4	1	1	5	1	1	2	11	5	4
Gmfg-ps	58	130	83	63	62	71	87	53	37	85	103	73	46	72	92	63
Ppp1r9a	40	91	56	47	46	64	42	44	19	41	32	65	12	16	22	13
Pon1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Pon3	264	502	364	339	335	405	325	316	228	367	311	372	158	271	276	191
Pon2	574	986	582	652	641	676	719	591	390	564	565	644	278	443	481	347
Asb4	22	67	38	36	29	25	33	20	12	26	20	16	0	2	2	4
Pdk4	1	2	0	3	0	1	3	1	2	1	3	3	2	1	1	0
Dync1i1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0
1700019G24Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc25a13	385	570	306	485	480	354	344	449	265	300	235	411	144	110	155	154
Sem1	436	647	384	662	386	465	340	595	280	558	347	616	284	462	386	443
Dlx6os1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Dlx6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Dlx6os2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dlx5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Sdhaf3	10	20	20	25	13	14	5	24	5	7	20	8	3	9	7	6
Gm19272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tac1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Asns	523	631	355	586	784	579	717	607	598	827	659	914	360	404	689	449
C1galt1	153	262	142	193	179	121	173	181	118	158	161	180	52	52	80	65
Col28a1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0
Mios	137	203	127	135	152	153	143	131	104	131	135	158	52	82	93	66
Rpa3	90	137	90	135	88	94	94	87	28	102	86	68	19	32	35	23
Umad1	110	190	88	132	113	131	147	90	48	87	133	77	56	61	91	82
Gm16055	1	1	0	0	0	0	0	0	1	1	0	0	2	2	2	2
A430035B10Rik	6	13	1	5	4	2	2	2	3	4	1	3	5	4	5	3
Glcci1	48	117	55	67	55	61	70	59	21	43	46	35	42	19	21	47
Ica1	45	29	32	60	61	35	36	37	27	46	42	36	9	14	18	7
Nxph1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AA545190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ndufa4	313	486	340	472	317	363	310	412	192	414	352	544	197	321	319	350
Phf14	462	779	424	456	438	498	518	337	185	325	352	317	152	240	235	175
Gm6578	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Thsd7a	0	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0
Tmem106b	823	1533	907	846	762	845	803	669	500	658	671	688	251	421	449	364
Vwde	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700016P04Rik	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem168	456	658	393	500	487	475	501	472	431	475	455	574	437	420	522	493
Bmt2	480	561	335	557	997	721	707	1259	801	835	730	1394	778	262	404	1070
Gpr85	54	71	34	78	383	284	302	493	609	622	579	1007	623	298	385	822
Smim30	227	349	196	288	300	270	340	306	213	307	260	404	229	277	251	294
1110019D14Rik	25	47	34	29	28	33	35	24	10	18	22	24	9	15	16	18
Ppp1r3a	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Foxp2	0	2	0	0	0	1	1	0	0	0	4	0	0	1	2	1
Mdfic	1211	2005	1351	1541	1581	1711	2014	1658	1491	2363	2793	2608	2088	3791	3766	2716
Tfec	315	669	395	351	1454	1249	1600	1560	1518	2054	2181	2638	897	1059	1073	1300
Gm15473	2	1	0	0	3	8	2	1	3	6	1	4	0	0	1	1
Tes	330	413	195	342	582	339	398	580	478	597	566	747	291	407	454	327
Gm4876	10	11	10	13	24	34	30	32	3	4	7	8	4	4	4	6
Cav2	1023	1771	1069	1229	1215	1235	1381	1413	906	1079	1217	1557	458	779	875	661
Cav1	3	5	2	5	133	34	45	194	324	198	231	651	239	257	224	447
Met	16	21	5	20	98	48	64	98	181	198	186	338	155	174	252	186
Capza2	1885	3090	1970	2531	2110	2329	2637	2646	1888	2603	3075	3356	2447	3654	3938	3515
St7	56	88	47	70	95	73	66	83	108	114	107	143	157	138	132	217
Wnt2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Asz1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cftr	0	0	0	4	0	0	0	0	0	0	1	1	0	0	1	0
Cttnbp2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
Gm20186	17	45	27	24	72	113	62	84	76	90	86	117	47	69	93	55
Lsm8	35	38	34	50	42	25	35	55	24	40	49	48	23	29	30	27
Ankrd7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnd2	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
Tspan12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ing3	79	132	97	90	102	147	121	108	43	81	83	71	28	36	52	52
Cped1	57	95	76	74	52	74	89	86	26	53	65	49	15	35	43	19
Wnt16	0	0	2	1	0	0	0	1	0	0	2	0	0	0	0	0
Fam3c	504	791	493	555	496	518	658	477	280	470	445	394	142	216	249	143
Ptprz1	0	0	0	0	0	2	3	0	0	0	2	0	0	1	0	0
Aass	0	3	0	0	0	0	2	0	0	0	2	0	0	0	1	0
Fezf1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Cadps2	0	1	0	0	0	0	0	1	0	1	3	2	0	1	0	0
Rnf133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rnf148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tas2r118	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Slc13a1	0	1	0	1	0	2	0	0	1	1	1	0	1	1	4	2
Iqub	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Ndufa5	187	304	188	293	192	192	262	247	112	225	288	243	111	220	226	158
Asb15	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Lmod2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Wasl	313	449	324	339	364	373	439	350	252	333	417	385	167	218	266	152
Hyal6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Hyal4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spam1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hyal5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tmem229a	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0
Gpr37	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Pot1a	99	162	92	114	68	90	114	79	35	63	55	42	13	22	24	16
Gm20756	2	0	0	2	0	0	0	0	0	0	0	1	0	0	2	0
Grm8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp800	419	662	409	390	547	595	871	574	1160	1665	1969	1895	2669	4406	3635	2816
Gcc1	165	292	163	170	117	151	145	103	209	312	336	367	162	353	377	215
Arf5	263	395	255	341	277	243	238	267	254	317	256	395	312	470	433	398
Fscn3	2	1	0	0	1	0	0	0	0	1	3	0	0	0	2	0
Pax4	0	0	0	0	0	0	0	0	3	2	4	8	5	18	39	10
Snd1	759	968	588	909	913	722	787	942	723	952	765	1003	919	935	911	953
Lrrc4	13	24	20	10	15	13	18	9	20	28	18	31	35	73	68	26
Mir129-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lep	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2
Rbm28	295	414	287	289	289	275	316	285	207	311	330	347	130	257	286	248
Prrt4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Impdh1	112	119	74	165	127	67	73	150	77	96	109	151	57	59	66	85
Hilpda	16	29	25	33	164	220	263	222	30	110	168	61	1	12	40	9
Fam71f2	1	0	0	1	0	1	2	1	0	0	1	0	0	0	1	0
Fam71f1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0
Calu	778	889	587	988	867	588	721	952	604	727	702	980	450	505	640	556
Opn1sw	6	3	1	4	0	1	0	1	1	1	0	2	2	1	1	0
Ccdc136	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Flnc	2	2	1	2	1	0	0	5	0	2	4	0	0	1	4	0
Atp6v1f	1189	1972	1236	1557	1535	1407	2042	1567	995	1880	1948	1762	869	1344	1879	1102
Atp6v1fnb	0	2	1	4	1	1	0	0	0	1	2	0	1	0	0	1
Kcp	0	0	0	4	2	0	0	2	1	1	0	0	0	2	0	0
Irf5	537	749	488	751	702	832	835	777	850	1501	1490	1526	909	2099	2217	1129
